site,sample,species,density,rbi,srl,unique_id,air_porosity,som
S11,S3,Lomandra obliqua,0.4662209801955518,0.5285412262156448,1854.9019607843138,S11S3Lomandra obliqua3,1.035272561,2.4627319158
S12,S1,Banksia serrata,0.3605648234840203,0.7758585487361672,4373.035714285715,S12S1Banksia serrata1,NA,2.1904610948
S12,S2,Banksia serrata,0.2393177596720722,0.9775171065493645,3300.0000000000005,S12S2Banksia serrata2,NA,2.1904610948
S12,S3,Banksia serrata,0.24264338804511515,0.6708407871198568,2181.4634146341464,S12S3Banksia serrata3,NA,2.1904610948
S12,S1,Caustis pentandra,0.4823255750756347,0.7647598654022637,8172.5,S12S1Caustis pentandra1,8.048368223,2.1904610948
S12,S2,Caustis pentandra,0.6684850784533426,4.173913043478261,2395.8333333333335,S12S2Caustis pentandra2,8.60571609,2.1904610948
S12,S3,Caustis pentandra,0.40372926518337526,3.1133250311332503,2676.666666666667,S12S3Caustis pentandra3,5.907668232,2.1904610948
S12,S1,Hypoleana fastigata,0.0900070934185797,2.0807324178110695,1287.3214285714284,S12S1Hypoleana fastigata1,8.46946469,2.1904610948
S12,S1,Hypoleana fastigata,0.1339361647948565,2.0807324178110695,1287.3214285714284,S12S1Hypoleana fastigata1,8.46946469,2.1904610948
S12,S2,Hypoleana fastigata,0.5207969323177165,3.209084176746482,3797.8125,S12S2Hypoleana fastigata2,19.10636879,2.1904610948
S12,S3,Hypoleana fastigata,0.3206915042391624,3.9652567975830815,2787.3684210526317,S12S3Hypoleana fastigata3,28.156073,2.1904610948
S12,S1,Lepidosperma concavum,0.30224158634984,1.4090343970161625,2413.0,S12S1Lepidosperma concavum1,1.207937877,2.1904610948
S12,S2,Lepidosperma concavum,0.35861281225168146,0.4249442260703283,1147.9268292682925,S12S2Lepidosperma concavum2,10.67780873,2.1904610948
S12,S3,Lepidosperma concavum,0.33994112572234025,0.6739452756436177,1902.3076923076924,S12S3Lepidosperma concavum3,4.205214466,2.1904610948
S12,S1,Lomandra obliqua,0.46599071579710377,1.3404825737265416,9591.428571428572,S12S1Lomandra obliqua1,0.386847195,2.1904610948
S12,S2,Lomandra obliqua,0.4034541474459158,0.8266740148801323,3629.0,S12S2Lomandra obliqua2,0.656682028,2.1904610948
S12,S3,Lomandra obliqua,0.37037923331079753,0.9863878477017163,3620.714285714286,S12S3Lomandra obliqua3,2.443723383,2.1904610948
S13,S1,Banksia serrata,0.3980296905323638,1.6072325464590658,1659.1666666666667,S13S1Banksia serrata1,NA,2.0885712514
S13,S2,Banksia serrata,0.4357638063322342,1.5100037750094375,3178.8,S13S2Banksia serrata2,NA,2.0885712514
S13,S3,Banksia serrata,0.3787225596135938,1.8430753027909426,3928.9655172413795,S13S3Banksia serrata3,NA,2.0885712514
S13,S1,Caustis pentandra,0.44478438901233114,1.6061676839061998,2668.285714285714,S13S1Caustis pentandra1,3.830402313,2.0885712514
S13,S2,Caustis pentandra,0.47665345425616956,1.4838996883810656,11231.666666666668,S13S2Caustis pentandra2,2.693528961,2.0885712514
S13,S3,Caustis pentandra,0.28552585588436313,1.5832178903621612,25265.0,S13S3Caustis pentandra3,-10.07387508,2.0885712514
S13,S2,Haemodorum corymbosum,0.3145615638353506,0.8488964346349746,330.8988764044944,S13S2Haemodorum corymbosum2,0.971441948,2.0885712514
S13,S3,Haemodorum planifolium,0.2534522232665836,1.3867876954109934,614.8837209302326,S13S3Haemodorum planifolium3,0.357690342,2.0885712514
S13,S1,Hypoleana fastigata,0.15204986159131478,1.170088288479949,1382.5,S13S1Hypoleana fastigata1,8.102493075,2.0885712514
S13,S2,Hypoleana fastigata,0.2658713911673696,1.1220825852782763,3182.857142857143,S13S2Hypoleana fastigata2,22.44094488,2.0885712514
S13,S3,Hypoleana fastigata,0.2326681371146193,2.182385035074045,2069.3548387096776,S13S3Hypoleana fastigata3,8.822003114,2.0885712514
S13,S1,Lepidosperma concavum,0.28919702095716215,1.6891891891891893,1110.0,S13S1Lepidosperma concavum1,5.890318213,2.0885712514
S13,S2,Lepidosperma concavum,0.2553844336008711,0.718132854578097,1428.2051282051284,S13S2Lepidosperma concavum2,8.490566038,2.0885712514
S13,S3,Lepidosperma concavum,0.2740044640361745,1.0143457469931894,821.547619047619,S13S3Lepidosperma concavum3,2.991071429,2.0885712514
S13,S1,Lomandra obliqua,0.33923638537664885,0.8468083390459293,1810.1459854014597,S13S1Lomandra obliqua1,8.976660682,2.0885712514
S13,S3,Lomandra obliqua,0.42081414330045774,0.7168458781362007,1395.0,S13S3Lomandra obliqua3,2.607734807,2.0885712514
S14,S1,Banksia ericifolia,0.2896754745056306,1.6713091922005572,472.36842105263156,S14S1Banksia ericifolia1,NA,10.654881099599999
S14,S1,Cyathochaeta diandra,1.228978169649566,1.0013175230566533,2672.5352112676055,S14S1Cyathochaeta diandra1,0.935745477,10.654881099599999
S14,S2,Cyathochaeta diandra,0.16556549344913635,1.4389968136499127,5405.0,S14S2Cyathochaeta diandra2,5.799192152,10.654881099599999
S14,S3,Cyathochaeta diandra,0.283408939090558,0.42256496936403976,2784.1176470588234,S14S3Cyathochaeta diandra3,4.712678626,10.654881099599999
S14,S1,Entolasia stricta,0.07519002308767399,1.6150740242261103,4127.777777777777,S14S1Entolasia stricta1,-2.777063512,10.654881099599999
S14,S2,Entolasia stricta,0.14382368252831723,1.8502704241389127,14052.0,S14S2Entolasia stricta2,3.28562134,10.654881099599999
S14,S3,Entolasia stricta,0.16421480225081742,1.2380068090374499,5385.0,S14S3Entolasia stricta3,NA,10.654881099599999
S14,S3,Entolasia stricta,0.21574664396132495,1.2380068090374499,5385.0,S14S3Entolasia stricta3,NA,10.654881099599999
S14,S1,Gonocarpus micranthus,0.1372880402941407,0.7365939893930465,8485.0,S14S1Gonocarpus micranthus1,0.056148231,10.654881099599999
S14,S2,Gonocarpus micranthus,0.1552795357994601,0.9213759213759214,16279.999999999998,S14S2Gonocarpus micranthus2,-10.54852321,10.654881099599999
S14,S3,Gonocarpus micranthus,0.1271821207108951,0.5972526378658173,8371.666666666666,S14S3Gonocarpus micranthus3,NA,10.654881099599999
S14,S1,Gonocarpus tetragynus,0.22351900820904488,0.4905166775670373,2108.9655172413795,S14S1Gonocarpus tetragynus1,-38.76033058,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.9345433439039608,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,-23.41040462,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.9345433439039608,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,NA,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.24805780115969328,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,-23.41040462,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.24805780115969328,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,NA,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.3112146307453775,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,-23.41040462,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.3112146307453775,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,NA,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.08260635260525452,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,-23.41040462,10.654881099599999
S14,S2,Gonocarpus tetragynus,0.08260635260525452,1.170548987475126,3714.347826086956,S14S2Gonocarpus tetragynus2,NA,10.654881099599999
S14,S3,Gonocarpus tetragynus,0.181088708939921,NA,NA,NA,-6.048387097,10.654881099599999
S14,S1,Lepidosperma neesii,0.14899197998335845,0.7525398218989088,1107.361111111111,S14S1Lepidosperma neesii1,10.42566317,10.654881099599999
S14,S2,Lepidosperma neesii,0.18107271461604998,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,26.72433949,10.654881099599999
S14,S2,Lepidosperma neesii,0.18107271461604998,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,20.83607637,10.654881099599999
S14,S2,Lepidosperma neesii,0.18107271461604998,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,10.26003392,10.654881099599999
S14,S2,Lepidosperma neesii,0.25492034202504604,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,26.72433949,10.654881099599999
S14,S2,Lepidosperma neesii,0.25492034202504604,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,20.83607637,10.654881099599999
S14,S2,Lepidosperma neesii,0.25492034202504604,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,10.26003392,10.654881099599999
S14,S2,Lepidosperma neesii,0.21889429058191123,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,26.72433949,10.654881099599999
S14,S2,Lepidosperma neesii,0.21889429058191123,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,20.83607637,10.654881099599999
S14,S2,Lepidosperma neesii,0.21889429058191123,1.5246015246015245,988.3561643835616,S14S2Lepidosperma neesii2,10.26003392,10.654881099599999
S14,S3,Lepidosperma neesii,0.16736262379206515,1.8126888217522659,3761.3636363636365,S14S3Lepidosperma neesii3,11.50990099,10.654881099599999
S14,S1,Leptocarpus tenax,0.13385267524025185,0.27901785714285715,1194.6666666666667,S14S1Leptocarpus tenax1,9.659485754,10.654881099599999
S14,S1,Leptospermum squarrosum,0.1785278575307894,1.3873473917869035,12013.333333333334,S14S1Leptospermum squarrosum1,NA,10.654881099599999
S14,S2,Leptospermum squarrosum,0.21258211552179515,1.9470404984423675,4280.000000000001,S14S2Leptospermum squarrosum2,NA,10.654881099599999
S14,S1,Lepyrodia scariosa,0.08595401401521427,1.1322696860524961,4857.5,S14S1Lepyrodia scariosa1,15.19875292,10.654881099599999
S14,S2,Lepyrodia scariosa,0.09013752979438004,1.7942583732057416,8360.0,S14S2Lepyrodia scariosa2,8.381799521,10.654881099599999
S14,S3,Lepyrodia scariosa,0.08156864378160214,1.727447216890595,8683.333333333334,S14S3Lepyrodia scariosa3,6.558061821,10.654881099599999
S14,S1,Lomandra obliqua,0.3311500495828951,0.576036866359447,1407.5675675675675,S14S1Lomandra obliqua1,0.099108028,10.654881099599999
S14,S2,Lomandra obliqua,0.3904022055488507,0.47158688988446124,224.39153439153438,S14S2Lomandra obliqua2,-17.3553719,10.654881099599999
S14,S3,Lomandra obliqua,0.26114611527870235,0.75642965204236,2937.777777777778,S14S3Lomandra obliqua3,-0.85145203,10.654881099599999
S14,S2,Plinthanthesis paradoxa,0.1388470793513929,1.9352568613652357,2471.304347826087,S14S2Plinthanthesis paradoxa2,2.14264749,10.654881099599999
S14,S1,Ptilothrix deusta,0.31447017707412056,2.1869874248223073,7316.0,S14S1Ptilothrix deusta1,12.68548152,10.654881099599999
S14,S2,Ptilothrix deusta,0.20891822770821442,0.5660911406736485,1308.5185185185185,S14S2Ptilothrix deusta2,11.92387749,10.654881099599999
S14,S2,Ptilothrix deusta,0.6234179234339935,0.5660911406736485,1308.5185185185185,S14S2Ptilothrix deusta2,11.92387749,10.654881099599999
S15,S1,Banksia ericifolia,0.30072394277156544,0.21226915729144555,1046.8888888888891,S15S1Banksia ericifolia1,NA,6.0685500966
S15,S2,Banksia ericifolia,0.1869410022439986,0.3089089336463611,354.9561403508772,S15S2Banksia ericifolia2,NA,6.0685500966
S15,S3,Banksia ericifolia,0.21518544752710833,1.2484394506866416,890.0,S15S3Banksia ericifolia3,NA,6.0685500966
S15,S3,Banksia ericifolia,0.21518544752710833,1.2484394506866416,890.0,S15S3Banksia ericifolia3,NA,6.0685500966
S15,S3,Banksia ericifolia,0.2318489489022949,1.2484394506866416,890.0,S15S3Banksia ericifolia3,NA,6.0685500966
S15,S3,Banksia ericifolia,0.2318489489022949,1.2484394506866416,890.0,S15S3Banksia ericifolia3,NA,6.0685500966
S15,S1,Cyathochaeta diandra,0.24681720421555917,1.27244450728121,4160.588235294118,S15S1Cyathochaeta diandra1,-5.13739546,6.0685500966
S15,S2,Cyathochaeta diandra,0.25866530643566277,0.5062436719541006,1209.387755102041,S15S2Cyathochaeta diandra2,-6.462585034,6.0685500966
S15,S3,Cyathochaeta diandra,0.23473086032882243,0.1963864886095837,458.7387387387387,S15S3Cyathochaeta diandra3,5.256511444,6.0685500966
S15,S1,Empodisma minus,0.3629275535878171,NA,NA,NA,1.037851038,6.0685500966
S15,S2,Empodisma minus,0.21349691164109227,1.1156978690170702,728.6991869918699,S15S2Empodisma minus2,0.561482313,6.0685500966
S15,S3,Empodisma minus,0.16848195976081787,1.6163793103448276,1988.5714285714284,S15S3Empodisma minus3,3.073496659,6.0685500966
S15,S4,Empodisma minus,0.29130157423359493,NA,NA,NA,0.322971336,6.0685500966
S15,S1,Entolasia stricta,0.35472191508076206,0.8360039013515397,3987.222222222222,S15S1Entolasia stricta1,-10.92694905,6.0685500966
S15,S2,Entolasia stricta,0.1800245179410949,1.926252063841497,4037.777777777778,S15S2Entolasia stricta2,NA,6.0685500966
S15,S3,Entolasia stricta,0.27094549275146357,1.11962793902334,3628.4375,S15S3Entolasia stricta3,NA,6.0685500966
S15,S1,Eurychorda complanata,0.17711772199935275,0.4321988114532685,1128.658536585366,S15S1Eurychorda complanata1,20.59496568,6.0685500966
S15,S2,Eurychorda complanata,0.16783467948401465,0.7083407118824154,2352.916666666667,S15S2Eurychorda complanata2,21.04513064,6.0685500966
S15,S3,Eurychorda complanata,0.13814243437006377,0.8472781190425757,1748.5185185185185,S15S3Eurychorda complanata3,4.057480981,6.0685500966
S15,S1,Leptocarpus tenax,0.20894408290797387,1.195695496213631,8363.333333333334,S15S1Leptocarpus tenax1,32.55309926,6.0685500966
S15,S2,Leptocarpus tenax,0.1655738203789372,NA,NA,NA,30.39066464,6.0685500966
S15,S3,Leptocarpus tenax,0.1596079423650316,1.643535427319211,2489.090909090909,S15S3Leptocarpus tenax3,24.83754513,6.0685500966
S15,S1,Lepyrodia scariosa,1.958691590752891,1.385361348418379,1968.6363636363637,S15S1Lepyrodia scariosa1,5.373831776,6.0685500966
S15,S2,Lepyrodia scariosa,0.14290069299575825,1.5473887814313347,2872.222222222222,S15S2Lepyrodia scariosa2,NA,6.0685500966
S15,S3,Lepyrodia scariosa,0.13203112843549364,0.3058103975535168,6540.0,S15S3Lepyrodia scariosa3,2.33463035,6.0685500966
S15,S1,Lomandra obliqua,0.3806037250343638,0.5707762557077626,2336.0,S15S1Lomandra obliqua1,NA,6.0685500966
S15,S2,Lomandra obliqua,0.4966736590253211,0.7731560228854183,NA,NA,NA,6.0685500966
S15,S3,Lomandra obliqua,0.4305325590857053,0.48259220958290244,NA,NA,NA,6.0685500966
S15,S1,Plinthanthesis paradoxa,0.206038711325729,1.4020875525782832,4011.8749999999995,S15S1Plinthanthesis paradoxa1,0.64516129,6.0685500966
S15,S1,Ptilothrix deusta,0.343545278865117,0.5737893045673629,179.30041152263377,S15S1Ptilothrix deusta1,14.64783282,6.0685500966
S15,S2,Ptilothrix deusta,0.3058387093109767,0.22593764121102575,670.6060606060606,S15S2Ptilothrix deusta2,5.529953917,6.0685500966
S15,S3,Ptilothrix deusta,0.3486341369205753,0.9087604507451836,696.4556962025315,S15S3Ptilothrix deusta3,12.08922525,6.0685500966
S16,S1,Banksia ericifolia,0.32625160839293627,0.8576329331046312,3041.739130434783,S16S1Banksia ericifolia1,NA,3.6356158782
S16,S2,Banksia ericifolia,0.26131977323703026,1.0666149520023271,1097.127659574468,S16S2Banksia ericifolia2,-23865.62822,3.6356158782
S16,S3,Banksia ericifolia,0.2944208249506986,1.5866719555731854,1008.4,S16S3Banksia ericifolia3,NA,3.6356158782
S16,S1,Cyathochaeta diandra,0.29002388551965297,0.8291873963515755,3445.714285714286,S16S1Cyathochaeta diandra1,-24603.47665,3.6356158782
S16,S2,Cyathochaeta diandra,0.21321209447544204,1.7308524448290783,1667.7319587628865,S16S2Cyathochaeta diandra2,2.648421982,3.6356158782
S16,S2,Cyathochaeta diandra,0.449750465386031,1.7308524448290783,1667.7319587628865,S16S2Cyathochaeta diandra2,2.648421982,3.6356158782
S16,S3,Cyathochaeta diandra,0.2785944256130387,1.3364219529579473,2158.4615384615386,S16S3Cyathochaeta diandra3,4.303232999,3.6356158782
S16,S1,Entolasia stricta,0.20973483829669184,1.1828486939379006,1585.1562499999998,S16S1Entolasia stricta1,-3.385049365,3.6356158782
S16,S2,Entolasia stricta,0.21767912246468124,1.5621948838117556,1038.0405405405404,S16S2Entolasia stricta2,-37648.33469,3.6356158782
S16,S3,Entolasia stricta,0.3334159155855037,0.8246572518297083,1469.848484848485,S16S3Entolasia stricta3,-9.309309309,3.6356158782
S16,S1,Eurychorda complanata,0.1323191010830683,0.266844563042028,675.2252252252252,S16S1Eurychorda complanata1,8.372867249,3.6356158782
S16,S2,Eurychorda complanata,0.20148756346131366,2.0185708518368997,1905.3846153846155,S16S2Eurychorda complanata2,10.68315027,3.6356158782
S16,S3,Eurychorda complanata,0.12626002621316787,0.2725909772386534,632.5,S16S3Eurychorda complanata3,15.01385446,3.6356158782
S16,S1,Gonocarpus tetragynus,0.16661573308426145,0.0,742.3404255319149,S16S1Gonocarpus tetragynus1,-13.29937748,3.6356158782
S16,S1,Gonocarpus tetragynus,0.16661573308426145,0.0,742.3404255319149,S16S1Gonocarpus tetragynus1,NA,3.6356158782
S16,S1,Gonocarpus tetragynus,0.3590365838684084,0.0,742.3404255319149,S16S1Gonocarpus tetragynus1,-13.29937748,3.6356158782
S16,S1,Gonocarpus tetragynus,0.3590365838684084,0.0,742.3404255319149,S16S1Gonocarpus tetragynus1,NA,3.6356158782
S16,S2,Gonocarpus tetragynus,0.32679293582603725,0.7458233890214797,1099.0163934426228,S16S2Gonocarpus tetragynus2,-12.52006421,3.6356158782
S16,S3,Gonocarpus tetragynus,0.4400840790898754,0.2972209838014564,1602.1428571428573,S16S3Gonocarpus tetragynus3,NA,3.6356158782
S16,S1,Leptocarpus tenax,0.15301393803961602,2.966593576679995,1360.1754385964912,S16S1Leptocarpus tenax1,15.76933588,3.6356158782
S16,S3,Leptocarpus tenax,0.1977148641150623,3.7916583516264217,5011.0,S16S3Leptocarpus tenax3,9.939284911,3.6356158782
S16,S1,Leptospermum squarrosum,0.2857259713233986,0.7467463196074248,2445.391304347826,S16S1Leptospermum squarrosum1,NA,3.6356158782
S16,S1,Lepyrodia scariosa,0.18704908720288366,0.0,1115.8620689655174,S16S1Lepyrodia scariosa1,13.22515213,3.6356158782
S16,S2,Lepyrodia scariosa,0.18501467645880687,1.6251904520060945,2401.2195121951218,S16S2Lepyrodia scariosa2,20.48509192,3.6356158782
S16,S3,Lepyrodia scariosa,0.16272914398955854,3.1379440190786996,4193.157894736842,S16S3Lepyrodia scariosa3,16.99169375,3.6356158782
S16,S1,Plinthanthesis paradoxa,0.18616031687911733,1.2593703148425786,4506.756756756757,S16S1Plinthanthesis paradoxa1,1.810637495,3.6356158782
S16,S1,Ptilothrix deusta,0.29447365509323464,2.224454649827784,8710.0,S16S1Ptilothrix deusta1,14.76428175,3.6356158782
S16,S2,Ptilothrix deusta,0.332098976315124,1.147995790682101,618.5207100591716,S16S2Ptilothrix deusta2,15.1592719,3.6356158782
S16,S3,Ptilothrix deusta,0.254727618884417,0.25329280648429586,1161.1764705882354,S16S3Ptilothrix deusta3,18.995671,3.6356158782
S16,S1,Xyris bracteata,0.11981133456732715,0.7103954534690978,1362.258064516129,S16S1Xyris bracteata1,6.420501516,3.6356158782
S16,S3,Xyris bracteata,0.12561573011505198,0.3304692663582287,1407.4418604651162,S16S3Xyris bracteata3,1.428765818,3.6356158782
S17,S1,Banksia ericifolia,0.17135923234433656,0.7833482542524619,783.859649122807,S17S1Banksia ericifolia1,NA,3.9835640516
S17,S1,Cyathochaeta diandra,0.2625569497781232,2.681564245810056,8950.0,S17S1Cyathochaeta diandra1,5.375325598,3.9835640516
S17,S2,Cyathochaeta diandra,0.24966674103237696,1.60393498716852,2833.939393939394,S17S2Cyathochaeta diandra2,2.11628425,3.9835640516
S17,S3,Cyathochaeta diandra,0.24046659863981099,0.8055421298533914,1034.5,S17S3Cyathochaeta diandra3,2.49872514,3.9835640516
S17,S1,Empodisma minus,0.2966736934754046,1.3962934755013963,829.2631578947369,S17S1Empodisma minus1,1.484190148,3.9835640516
S17,S2,Empodisma minus,0.23489366778002488,1.1604095563139931,1902.5974025974026,S17S2Empodisma minus2,1.105137395,3.9835640516
S17,S3,Empodisma minus,0.13191662455312989,0.7713073659853452,2330.7865168539324,S17S3Empodisma minus3,1.982714794,3.9835640516
S17,S1,Entolasia stricta,0.2684678290039686,0.9204712812960235,6790.0,S17S1Entolasia stricta1,NA,3.9835640516
S17,S1,Eurychorda complanata,0.16059684291334714,1.5172971879425452,625.6962025316454,S17S1Eurychorda complanata1,14.46846712,3.9835640516
S17,S2,Eurychorda complanata,0.16954935096134002,0.991899487518598,822.9931972789117,S17S2Eurychorda complanata2,11.66170903,3.9835640516
S17,S3,Eurychorda complanata,0.16036898097835595,0.22331397945511391,630.7042253521126,S17S3Eurychorda complanata3,16.48672078,3.9835640516
S17,S1,Gonocarpus tetragynus,0.09222643813769658,0.49127978383689513,1163.142857142857,S17S1Gonocarpus tetragynus1,NA,3.9835640516
S17,S2,Gonocarpus tetragynus,0.24343021775069382,0.28109627547434995,2092.6470588235297,S17S2Gonocarpus tetragynus2,NA,3.9835640516
S17,S3,Gonocarpus tetragynus,0.12021079112487235,0.6098490623570666,9370.0,S17S3Gonocarpus tetragynus3,3.889585947,3.9835640516
S17,S1,Lepidosperma neesii,0.22095811308993835,0.7859869750729844,2872.9032258064517,S17S1Lepidosperma neesii1,6.793382612,3.9835640516
S17,S2,Lepidosperma neesii,2.74259542089412,0.777302759424796,836.7479674796748,S17S2Lepidosperma neesii2,12.5,3.9835640516
S17,S3,Lepidosperma neesii,0.3052135917174062,0.7530120481927711,1229.6296296296296,S17S3Lepidosperma neesii3,4.368932039,3.9835640516
S17,S1,Leptocarpus tenax,0.1415481886915076,2.461356699812937,5974.705882352941,S17S1Leptocarpus tenax1,15.27682843,3.9835640516
S17,S2,Leptocarpus tenax,0.2564953243700498,3.253981846206542,4170.714285714286,S17S2Leptocarpus tenax2,0.934579439,3.9835640516
S17,S3,Leptocarpus tenax,0.136745191433312,0.977623289159244,736.4799999999999,S17S3Leptocarpus tenax3,5.288461538,3.9835640516
S17,S1,Lepyrodia scariosa,0.23891779637855737,0.9964570416297609,3926.9565217391305,S17S1Lepyrodia scariosa1,12.22125055,3.9835640516
S17,S2,Lepyrodia scariosa,1.8895008616367275,1.804402742692169,2409.5652173913045,S17S2Lepyrodia scariosa2,7.343660356,3.9835640516
S17,S1,Plinthanthesis paradoxa,0.18293474111992503,0.9503801520608243,3570.0,S17S1Plinthanthesis paradoxa1,1.919385797,3.9835640516
S17,S1,Ptilothrix deusta,0.32598204380535323,2.232142857142857,3027.0270270270266,S17S1Ptilothrix deusta1,22.13196523,3.9835640516
S17,S2,Ptilothrix deusta,0.3391037153946855,0.8032666175781511,1224.5081967213114,S17S2Ptilothrix deusta2,16.02167183,3.9835640516
S17,S3,Ptilothrix deusta,0.34653594560391887,2.1616228799467905,1961.0869565217392,S17S3Ptilothrix deusta3,11.75604007,3.9835640516
S18,S1,Banksia ericifolia,0.31403537188524716,2.332979851537646,471.5,S18S1Banksia ericifolia1,NA,7.2362084442
S18,S2,Banksia ericifolia,0.24972060191347925,1.5100037750094375,638.3132530120482,S18S2Banksia ericifolia2,NA,7.2362084442
S18,S3,Banksia ericifolia,0.10449647019729556,1.5839493136219642,1761.8604651162789,S18S3Banksia ericifolia3,NA,7.2362084442
S18,S1,Cyathochaeta diandra,0.21241076598925762,1.1499059167886263,1992.916666666667,S18S1Cyathochaeta diandra1,6.501035197,7.2362084442
S18,S2,Cyathochaeta diandra,0.44232891013991044,1.3151602104256335,2884.1379310344832,S18S2Cyathochaeta diandra2,7.890855457,7.2362084442
S18,S1,Empodisma minus,0.23362699117156874,0.9725261366399222,2518.1632653061224,S18S1Empodisma minus1,5.392302365,7.2362084442
S18,S2,Empodisma minus,0.2666278378133369,2.0176787086856267,4163.2,S18S2Empodisma minus2,3.959459459,7.2362084442
S18,S3,Empodisma minus,0.16184380517510338,2.241147467503362,5577.499999999999,S18S3Empodisma minus3,5.022123894,7.2362084442
S18,S4,Lepyrodia scariosa,0.6155427599991884,NA,NA,NA,16.77631579,7.2362084442
S18,S1,Entolasia stricta,0.28214862725502854,2.288911495422177,1008.2051282051283,S18S1Entolasia stricta1,NA,7.2362084442
S18,S2,Entolasia stricta,0.18556184285693725,0.8394739296707396,15315.714285714286,S18S2Entolasia stricta2,NA,7.2362084442
S18,S1,Eurychorda complanata,0.16056055231756747,2.614918799889898,8073.333333333334,S18S1Eurychorda complanata1,17.48747403,7.2362084442
S18,S2,Eurychorda complanata,0.18461912175397044,2.338269680436477,1749.5454545454545,S18S2Eurychorda complanata2,22.29834942,7.2362084442
S18,S3,Eurychorda complanata,0.15891067050666632,2.0972354623450906,3085.294117647059,S18S3Eurychorda complanata3,23.26040597,7.2362084442
S18,S1,Gonocarpus micranthus,0.11058673961113044,1.4385532264693794,12164.999999999998,S18S1Gonocarpus micranthus1,NA,7.2362084442
S18,S2,Gonocarpus micranthus,0.15500272449013996,0.7771517388770157,6433.75,S18S2Gonocarpus micranthus2,5.086285195,7.2362084442
S18,S3,Gonocarpus micranthus,0.13340874005809847,0.7112375533428166,4686.666666666667,S18S3Gonocarpus micranthus3,NA,7.2362084442
S18,S1,Gonocarpus tetragynus,0.19960000159680005,1.0729613733905579,4660.0,S18S1Gonocarpus tetragynus1,NA,7.2362084442
S18,S3,Gonocarpus tetragynus,0.9467752288131399,1.6574585635359116,1108.1632653061224,S18S3Gonocarpus tetragynus3,-164006.1947,7.2362084442
S18,S3,Gonocarpus tetragynus,0.9467752288131399,1.6574585635359116,7757.142857142857,S18S3Gonocarpus tetragynus3,-164006.1947,7.2362084442
S18,S2,Lepidosperma neesii,0.23649839866614672,0.3565486094604231,642.2900763358779,S18S2Lepidosperma neesii2,10.74235808,7.2362084442
S18,S3,Lepidosperma neesii,2.092875461229425,1.2139605462822458,1544.53125,S18S3Lepidosperma neesii3,6.501831502,7.2362084442
S18,S1,Leptocarpus tenax,0.21308981837458393,2.0855057351407718,3196.6666666666665,S18S1Leptocarpus tenax1,18.3871537,7.2362084442
S18,S2,Leptocarpus tenax,0.2756002276739616,2.882437718756434,6938.571428571429,S18S2Leptocarpus tenax2,46.72737621,7.2362084442
S18,S1,Leptospermum squarrosum,0.16683585094997638,2.3463162834350073,4261.999999999999,S18S1Leptospermum squarrosum1,NA,7.2362084442
S18,S2,Leptospermum squarrosum,0.206792792587863,1.3012361743656475,3074.0,S18S2Leptospermum squarrosum2,NA,7.2362084442
S18,S1,Lepyrodia scariosa,0.15958597245152767,2.6800071466857243,9328.333333333336,S18S1Lepyrodia scariosa1,14.55116462,7.2362084442
S18,S2,Lepyrodia scariosa,0.145254012374228,0.3486750348675035,2607.272727272727,S18S2Lepyrodia scariosa2,16.49142225,7.2362084442
S18,S3,Lepyrodia scariosa,0.015991259991389218,1.6959742926001964,2383.6170212765956,S18S3Lepyrodia scariosa3,13.94756009,7.2362084442
S18,S1,Lomandra obliqua,0.37672846489561546,3.050330452465684,4917.5,S18S1Lomandra obliqua1,NA,7.2362084442
S18,S1,Plinthanthesis paradoxa,0.14115139499029047,1.0108157282927321,2198.444444444445,S18S1Plinthanthesis paradoxa1,NA,7.2362084442
S18,S2,Plinthanthesis paradoxa,0.11638483956531716,1.0196649672250546,1961.4285714285716,S18S2Plinthanthesis paradoxa2,NA,7.2362084442
S18,S3,Plinthanthesis paradoxa,0.0884653744243755,0.9247842170160295,2027.5,S18S3Plinthanthesis paradoxa3,NA,7.2362084442
